customer_id,name,age,salary,join_date,department,performance_score,email,city,gender,is_active,invalid_email
251,Customer_251,44,44713.94,,HR,48.2,user250@gmail.com,Houston,Female,TRUE,False
414,Customer_414,53,43899.3,,Sales,48.2,user413@yahoo.com,San Jose,Female,FALSE,False
629,Customer_629,29,54311.79,2017-07-31,IT,48.2,user628@gmail.com,Philadelphia,Female,FALSE,False
1420,Customer_1420,42,66191.32,,IT,48.2,user1419@gmail.com,San Diego,Other,FALSE,False
1238,Customer_1238,56,70899.11,2015-06-28,HR,48.2,,Los Angeles,Other,FALSE,True
311,Customer_311,41,57709.68,,HR,48.2,user310@gmail.com,Los Angeles,Male,FALSE,False
583,Customer_583,69,40769.17,2020-03-03,Finance,48.2,user582@outlook.com,Los Angeles,Male,FALSE,False
382,Customer_382,20,45068.31,2020-04-09,IT,48.2,user381@outlook.com,San Antonio,Other,TRUE,False
1842,Customer_1842,,62979.86,,Support,48.2,user1841@gmail.com,Chicago,Other,,False
426,Customer_426,34,73061.02,,Finance,48.2,user425@company.com,San Antonio,Female,TRUE,False
1905,Customer_1905,,32695.96,,Marketing,48.2,user1904@gmail.com,Houston,Other,TRUE,False
1838,Customer_1838,24,,,Support,48.2,user1837@gmail.com,Phoenix,Male,FALSE,False
1171,Customer_1171,51,76704,,Marketing,48.2,user1170@gmail.com,San Antonio,Male,TRUE,False
1375,Customer_1375,55,79248.56,,Support,48.2,user1374@company.com,San Diego,Female,TRUE,False
708,Customer_708,30,1000000,,Operations,48.2,user707@yahoo.com,New York,Male,FALSE,False
1600,Customer_1600,44,39895.31,,Sales,48.2,user1599@company.com,Chicago,Male,FALSE,False
1487,Customer_1487,64,62130.49,,HR,48.2,user1486@yahoo.com,New York,Male,TRUE,False
927,Customer_927,31,66181.06,,Sales,48.2,user926@company.com,Los Angeles,Female,,False
1617,Customer_1617,46,42484.54,2016-01-18,Support,48.2,user1616@outlook.com,Chicago,Female,TRUE,False
183,Customer_183,31,31993.77,2020-01-10,HR,48.2,user182@outlook.com,Philadelphia,Female,FALSE,False
171,Customer_171,44,45857.57,2017-02-21,HR,48.2,user170@outlook.com,New York,Female,FALSE,False
573,Customer_573,21,62418.94,,Marketing,48.2,user572@outlook.com,Dallas,Other,FALSE,False
1252,Customer_1252,62,49093.64,,Sales,48.2,user1251@outlook.com,Dallas,Other,FALSE,False
1907,Customer_1907,42,77754.2,2016-03-23,Operations,48.2,user1906@outlook.com,Houston,Other,FALSE,False
29,Customer_29,77,65008.09,,Operations,48.2,user28@gmail.com,San Antonio,Female,TRUE,False
1382,Customer_1382,79,64352.83,,HR,48.2,user1381@gmail.com,San Antonio,Other,TRUE,False
1731,Customer_1731,72,63045.67,2015-07-05,Support,48.2,user1730@gmail.com,Phoenix,Male,TRUE,False
273,Customer_273,29,30449.13,2019-09-01,Marketing,48.2,user272@company.com,Houston,Male,TRUE,False
1573,Customer_1573,71,56443.91,2019-08-05,Marketing,48.2,user1572@gmail.com,Philadelphia,Male,TRUE,False
1736,Customer_705,60,40114.86,2015-09-16,Operations,48.2,user704@company.com,Chicago,Other,FALSE,False
1562,,18,64921.34,,Marketing,48.2,user1561@company.com,San Antonio,Male,TRUE,False
372,Customer_372,54,69683.4,2020-10-26,Marketing,48.2,user371@company.com,San Diego,Male,TRUE,False
223,Customer_223,23,101573.01,2018-03-05,IT,48.2,,Los Angeles,Male,TRUE,True
1809,Customer_1809,,71894.45,,IT,48.2,user1808@yahoo.com,Philadelphia,Other,TRUE,False
945,Customer_945,29,47300.33,,Financ,48.2,USER1667@YAHOO.COM,Chicago,Female,TRUE,False
793,Customer_793,69,51987.23,2019-01-07,Operations,48.2,user792@yahoo.com,Los Angeles,Other,FALSE,False
519,Customer_519,43,30153.51,2022-05-05,,48.2,user518@gmail.com,Philadelphia,Female,FALSE,False
335,CUSTOMER_335,36,24706.67,,Support,48.2,user334@gmail.com,San Diego,Other,FALSE,False
1310,Customer_1310,28,35795.97,2022-10-22,Sales,48.2,user1309@outlook.com,New York,Male,FALSE,False
1685,Customer_1685,77,64235.51,2016-02-01,Sales,48.2,user1684@company.com,San Antonio,Other,TRUE,False
1424,Customer_1424,56,47093.18,2016-05-24,Support,48.2,user1423@gmail.com,San Diego,Other,FALSE,False
1404,Customer_1404,31,35150.93,,Support,48.2,user1403@company.com,Chicago,Female,TRUE,False
16,Customer_16,70,37204.97,2020-06-22,Finance,48.2,user15@gmail.com,Phoenix,Female,FALSE,False
1660,Customer_1660,31,55006.32,2019-12-06,Marketing,48.2,USER1023@COMPANY.COM,Houston,Male,FALSE,False
1993,Customer_1993,31,46900.19,2019-06-30,Marketing,48.2,user1992@yahoo.com,San Jose,Female,TRUE,False
1563,Customer_1563,63,61367.1,2021-03-09,IT,48.2,,Philadelphia,Male,FALSE,True
1711,Customer_1711,45,60614.17,2021-07-17,Marketing,48.2,user1710@yahoo.com,San Diego,Male,FALSE,False
618,Customer_618,62,67442.11,,IT,48.2,user617@company.com,Phoenix,Female,TRUE,False
922,Customer_922,74,,,Marketing,48.2,USER898@OUTLOOK.COM,San Jose,Male,FALSE,False
466,Customer_466,70,37672.3,,Sales,48.2,user465@yahoo.com,Chicago,Other,FALSE,False
1266,Customer_1266,58,35108.57,2016-07-20,Marketing,48.2,user1265@outlook.com,New York,Other,TRUE,False
200,Customer_200,21,87454.85,,sales,48.2,user199@company.com,Dallas,Male,FALSE,False
1224,Customer_1224,35,69038.22,,IT,48.2,user1223@yahoo.com,Phoenix,Female,FALSE,False
1466,Customer_1466,55,75067.47,2022-03-04,Finance,48.2,user1465@outlook.com,New York,Male,FALSE,False
1538,,29,52252.13,2015-09-23,IT,48.2,user1537@gmail.com,New York,Other,,False
1319,Customer_1319,68,62797.97,2017-11-14,Sales,48.2,user1318@gmail.com,New York,Male,FALSE,False
1712,Customer_1712,64,27422.4,2018-12-16,Support,48.2,user1711@yahoo.com,Chicago,Male,TRUE,False
1987,Customer_1987,52,59695.75,,Support,48.2,user1986@company.com,New York,Other,TRUE,False
1421,Customer_1421,35,38718.16,,Operations,48.2,user1420@company.com,Chicago,Other,FALSE,False
1434,Customer_1434,50,58204.69,,IT,48.2,user1433@company.com,Los Angeles,Male,FALSE,False
1119,Customer_1119,51,70980.21,2021-11-24,Marketing,48.2,user1118@outlook.com,Chicago,Male,FALSE,False
1594,Customer_1594,55,87048.39,2016-05-23,Sales,48.2,user1593@yahoo.com,Chicago,Female,FALSE,False
44,,33,47482.9,2015-07-25,IT,48.2,user43@yahoo.com,San Diego,Female,TRUE,False
275,Customer_275,56,77420.33,,Sales,48.2,user274@company.com,Houston,Male,FALSE,False
1114,Customer_1114,34,49631.33,2019-02-19,Sales,48.2,user1113@company.com,Chicago,Male,FALSE,False
102,Customer_102,79,44441.58,,IT,48.2,user101@gmail.com,Los Angeles,Female,TRUE,False
887,Customer_887,78,62043.39,,Support,48.2,user886@outlook.com,San Antonio,Female,TRUE,False
1839,,27,78267.33,,HR,48.2,user1838@yahoo.com,Phoenix,Male,TRUE,False
1589,Customer_1589,52,85687.26,,Support,48.2,user1588@company.com,Philadelphia,Male,TRUE,False
108,Customer_108,25,82702.09,2021-09-25,SALES,48.2,user107@yahoo.com,Chicago,Other,FALSE,False
1076,Customer_1076,54,57127.92,2016-12-11,Operations,48.2,user1075@company.com,Philadelphia,Male,FALSE,False
498,Customer_498,,46843.31,2020-04-21,Finance,48.2,user497@yahoo.com,San Diego,Male,FALSE,False
749,Customer_749,66,40689.07,2019-02-13,Operations,48.2,user748@outlook.com,San Jose,Other,TRUE,False
1129,Customer_1129,68,29671.57,,Operations,48.2,user1128@outlook.com,San Antonio,Female,FALSE,False
1180,Customer_1180,64,44557.71,2016-08-02,Marketing,48.2,user1179@company.com,Dallas,Male,FALSE,False
655,Customer_655,50,,2019-08-29,Marketing,48.2,user654@company.com,Chicago,Male,TRUE,False
1448,Customer_1448,23,47794.34,,Finance,48.2,user1447@outlook.com,Philadelphia,Female,FALSE,False
1316,Customer_1316,47,66794.69,,IT,48.2,user1315@company.com,Phoenix,Other,FALSE,False
1673,Customer_1673,18,0,,IT,48.2,user1672@gmail.com,New York,Male,TRUE,False
965,Customer_965,34,68602.87,2016-10-06,Finance,48.2,user964@company.com,Houston,Other,FALSE,False
73,Customer_73,37,71555.71,2017-09-04,HR,48.2,user72@outlook.com,Philadelphia,Female,TRUE,False
768,Customer_768,52,49346.29,,Finance,48.2,USER61@GMAIL.COM,San Jose,Female,FALSE,False
1232,Customer_1232,54,68524.16,2016-10-26,Support,48.2,user1231@outlook.com,Los Angeles,Female,FALSE,False
1587,Customer_1587,43,41710.69,2022-03-05,Marketing,48.2,user1586@yahoo.com,San Diego,Other,TRUE,False
1915,Customer_1915,46,64817.39,2017-07-13,Sales,48.2,user1914@company.com,New York,Male,TRUE,False
482,Customer_482,78,53555.9,2018-11-14,Marketing,48.2,user481@outlook.com,San Diego,Other,FALSE,False
1084,,77,41503.18,,Support,48.2,user1083@gmail.com,Chicago,Other,TRUE,False
507,Customer_507,43,,2016-06-01,HR,48.2,user506@outlook.com,Houston,Male,FALSE,False
756,Customer_756,49,52461.24,,Finance,48.2,user755@outlook.com,San Diego,Male,FALSE,False
786,Customer_786,36,76439.86,2017-10-23,HR,48.2,user785@company.com,San Antonio,Male,FALSE,False
1215,Customer_1215,24,38731.99,,Support,48.2,user1214@yahoo.com,Chicago,Other,FALSE,False
1940,,38,58735.18,2016-01-02,Finance,48.2,user1939@gmail.com,Phoenix,Other,FALSE,False
675,Customer_675,22,72953.42,2022-07-25,Marketing,48.2,,Phoenix,Other,TRUE,True
1623,,38,58957.78,2016-09-23,IT,48.2,user1622@yahoo.com,San Antonio,Female,TRUE,False
312,Customer_312,22,66276.1,2018-03-26,IT,48.2,user311@company.com,Chicago,Other,TRUE,False
1756,Customer_1756,20,51649.74,,Operations,48.2,user1755@gmail.com,San Jose,Male,TRUE,False
406,Customer_406,63,38087.43,,HR,48.2,user405@gmail.com,Houston,Female,TRUE,False
1828,Customer_1117,41,41468.71,,Support,48.2,user1116@company.com,New York,Other,TRUE,False
1161,Customer_1161,78,38465.8,2015-08-03,Marketing,48.2,user1160@gmail.com,Phoenix,Male,TRUE,False
310,Customer_310,55,51105.91,,Support,48.2,user309@yahoo.com,Chicago,Female,TRUE,False
227,Customer_227,61,53757.24,2017-07-20,Support,48.2,user226@company.com,San Jose,Female,TRUE,False
1724,,21,45088.87,,Marketing,48.2,user1723@gmail.com,Los Angeles,Female,TRUE,False
1006,Customer_1006,76,70438.33,,Finance,48.2,user1005@yahoo.com,New York,Other,TRUE,False
1552,Customer_1552,26,35829.12,,Operations,48.2,,San Antonio,Male,FALSE,True
1850,Customer_1850,71,62449.97,2016-12-10,Marketing,48.2,user1849@yahoo.com,Dallas,Other,TRUE,False
846,Customer_846,22,56344.93,,Support,48.2,user845@gmail.com,New York,Other,TRUE,False
149,Customer_149,57,60482.6,2020-03-18,Operations,48.2,user148@outlook.com,Chicago,Female,FALSE,False
638,Customer_638,45,78986.84,,Operations,48.2,user637@company.com,Dallas,Other,TRUE,False
728,CUSTOMER_728,58,55730.12,2021-01-21,Support,48.2,user727@outlook.com,Chicago,Male,TRUE,False
1133,Customer_1133,72,59901.98,,HR,48.2,user1132@outlook.com,San Diego,Other,TRUE,False
833,Customer_833,,37873.54,,IT,48.2,user832@company.com,Chicago,Female,TRUE,False
1199,Customer_1199,64,72254.44,,HR,48.2,user1198@outlook.com,Phoenix,Male,TRUE,False
576,Customer_576,49,57499.79,,Sales,48.2,user575@company.com,San Diego,Female,FALSE,False
558,Customer_558,47,70494.32,2018-08-21,Support,48.2,user557@yahoo.com,San Diego,Male,TRUE,False
711,Customer_711,63,41432.28,2019-07-31,HR,48.2,user710@gmail.com,,Male,FALSE,False
1279,Customer_1279,50,92008.06,2016-10-18,IT,48.2,user1278@company.com,Los Angeles,Male,TRUE,False
1376,,72,38519.46,,Sales,48.2,user1375@company.com,Chicago,Other,FALSE,False
1179,Customer_1179,74,"$74,306",,Support,48.2,user1178@company.com,New York,Female,FALSE,False
1507,Customer_1507,53,44359.32,2017-10-19,Support,48.2,user1506@company.com,Philadelphia,Other,FALSE,False
1390,Customer_1390,26,50233.29,,Marketing,48.2,user1389@company.com,San Diego,Other,FALSE,False
287,Customer_287,45,41783.39,2021-12-18,Marketing,48.2,user286@company.com,Houston,Other,TRUE,False
1628,Customer_1628,58,38072.9,2018-10-14,Support,48.2,user1627@outlook.com,San Diego,Female,FALSE,False
753,Customer_753,35,47796.96,2015-09-06,Support,48.2,user752@gmail.com,San Diego,Male,TRUE,False
599,Customer_599,43,73660.51,,Operations,48.2,user598@gmail.com,Phoenix,Other,TRUE,False
951,Customer_951,45,49171.39,,Sale,48.2,user950@outlook.com,Philadelphia,Female,FALSE,False
1008,Customer_1008,66,61294.98,,Operations,48.2,user1007@yahoo.com,Houston,Female,FALSE,False
1661,Customer_1661,,35627.33,2019-08-30,Operations,48.2,user1660@company.com,Phoenix,Female,TRUE,False
1611,Customer_1611,69,,2018-01-29,HR,48.2,user1610@company.com,San Antonio,Male,TRUE,False
1055,Customer_1055,75,49614.66,2018-06-24,Finance,48.2,user1054@outlook.com,Philadelphia,Male,FALSE,False
1248,,21,45871.21,,HR,48.2,user1247@gmail.com,New York,Other,TRUE,False
649,Customer_649,43,48637.01,2021-07-01,Sales,48.2,user648@gmail.com,Los Angeles,Female,FALSE,False
923,Customer_923,35,32924.63,2021-11-18,Finance,48.2,user922@company.com,Phoenix,Male,FALSE,False
1303,Customer_1303,53,43552.77,2022-04-16,Sales,48.2,user1302@company.com,Houston,Other,TRUE,False
1222,,77,-10000,2021-01-19,Support,48.2,user1221@company.com,Philadelphia,Female,TRUE,False
783,Customer_783,29,70181.02,,Ops,48.2,user782@yahoo.com,Los Angeles,Female,FALSE,False
610,Customer_610,64,63614.63,2017-08-29,Finance,48.2,user609@outlook.com,Los Angeles,Other,FALSE,False
1059,Customer_1059,20,63652.57,2016-11-19,IT,48.2,user1058@company.com,San Diego,Male,TRUE,False
813,Customer_813,70,56291.09,2020-08-25,IT,48.2,user812@gmail.com,Los Angeles,Male,FALSE,False
1443,Customer_1443,57,41449.85,2017-01-09,IT,48.2,user1442@company.com,New York,Female,TRUE,False
1121,Customer_1121,70,80782.76,,Finance,48.2,user1120@yahoo.com,Dallas,Other,FALSE,False
494,,20,61509.51,,Finance,48.2,user493@yahoo.com,New York,Other,FALSE,False
1339,Customer_1339,66,64937.22,,Operations,48.2,user1338@gmail.com,Philadelphia,Female,TRUE,False
278,Customer_278,66,81867.16,2020-11-10,Finance,48.2,user277@outlook.com,Philadelphia,Other,TRUE,False
1876,Customer_1876,22,70627.78,,IT,48.2,user1875@gmail.com,San Jose,Male,FALSE,False
359,Customer_359,33,68749.43,2015-04-16,IT,48.2,user358@outlook.com,Phoenix,Female,FALSE,False
1570,Customer_1570,40,60679.99,,Sales,48.2,user1569@yahoo.com,Chicago,Female,FALSE,False
237,Customer_237,26,-10000,,Finance,48.2,user236@gmail.com,San Antonio,Male,TRUE,False
552,Customer_552,39,39302.83,2019-12-23,Operations,48.2,user551@outlook.com,Philadelphia,Other,FALSE,False
1897,Customer_1897,26,57903.54,,HR,48.2,user1896@company.com,New York,Male,FALSE,False
916,Customer_916,77,62428.19,2016-04-15,HR,48.2,user915@company.com,Phoenix,Male,FALSE,False
209,Customer_209,53,42349.4,2016-05-09,Finance,48.2,user208@gmail.com,Chicago,Female,FALSE,False
1407,Customer_1407,52,$60k,2015-06-21,Operations,48.2,user1406@company.com,Phoenix,Male,TRUE,False
467,Customer_1584,69,60173.46,2018-11-12,Finance,48.2,user1583@outlook.com,Chicago,Other,FALSE,False
59,Customer_59,38,52285.14,2021-01-18,Finance,48.2,user58@gmail.com,San Antonio,Female,FALSE,False
632,Customer_632,,72032.28,2017-06-16,Finance,48.2,user631@outlook.com,San Antonio,Female,TRUE,False
1608,Customer_1608,41,78111.79,,Sales,48.2,user1607@outlook.com,Dallas,Female,TRUE,False
1993,Customer_1889,76,43441.48,,IT,48.2,,Phoenix,Female,FALSE,True
1601,Customer_1601,34,35559.65,,Marketing,48.2,user1600@gmail.com,New York,Female,TRUE,False
364,Customer_364,77,33857.33,,Operations,48.2,user363@yahoo.com,Phoenix,Other,TRUE,False
506,,19,59525.84,2015-06-01,IT,48.2,user505@gmail.com,Los Angeles,Other,FALSE,False
1981,Customer_1981,46,-10000,,,48.2,user1980@outlook.com,Phoenix,Male,FALSE,False
1139,Customer_1139,25,41359.53,,HR,48.2,user1138@gmail.com,Dallas,Other,TRUE,False
1627,Customer_1627,37,63807.07,2021-10-14,Operations,48.2,user1626@gmail.com,Los Angeles,Female,FALSE,False
1234,Customer_1234,27,48564.22,2022-10-08,Sales,48.2,user1233@gmail.com,San Jose,Male,TRUE,False
1646,Customer_1646,36,49905.98,,Operations,48.2,user1645@gmail.com,Houston,,TRUE,False
1890,,62,48988.97,,,48.2,user1889@yahoo.com,Dallas,Other,FALSE,False
944,Customer_944,55,53736.11,,Marketing,48.2,user943@yahoo.com,Chicago,Female,FALSE,False
119,,64,65174.49,,Sales,48.2,user118@yahoo.com,San Antonio,Female,TRUE,False
1822,Customer_1822,40,72433.01,2021-06-03,Operations,48.2,user1821@yahoo.com,Chicago,Female,FALSE,False
782,,53,83720.68,,Marketing,48.2,user781@gmail.com,Philadelphia,Female,FALSE,False
523,Customer_523,41,46561,2017-12-21,SALES,48.2,user522@company.com,Houston,Female,FALSE,False
514,Customer_514,65,55541.65,,Sales,48.2,user513@yahoo.com,San Diego,Other,TRUE,False
82,Customer_82,,43862.28,2017-11-15,Marketing,48.2,user81@outlook.com,San Antonio,Other,FALSE,False
1891,Customer_1891,60,51930.67,2015-06-22,Finance,48.2,user1890@yahoo.com,New York,Female,TRUE,False
1034,Customer_1034,34,,2019-09-07,Support,48.2,user1033@yahoo.com,San Antonio,Other,FALSE,False
381,Customer_381,33,69234.1,2016-01-09,HR,48.2,user380@yahoo.com,San Antonio,Male,TRUE,False
1044,,79,45284.68,2019-01-22,Marketing,48.2,user1043@company.com,New York,Male,TRUE,False
1714,Customer_1714,51,28259.43,,Finance,48.2,user1713@yahoo.com,Phoenix,Female,TRUE,False
85,Customer_85,53,70603.09,2021-10-17,IT,48.2,user84@outlook.com,Chicago,Other,FALSE,False
1703,Customer_1703,25,43494.74,,Finance,48.2,user1702@yahoo.com,Houston,Female,FALSE,False
988,Customer_988,67,46272.43,2021-08-26,Operations,48.2,user987@company.com,San Diego,Male,TRUE,False
330,Customer_330,76,41512.58,,Marketing,48.2,user329@outlook.com,,Other,TRUE,False
7,,78,85635.95,,Support,48.2,user6@yahoo.com,Chicago,Male,FALSE,False
760,Customer_760,49,66755.78,2022-06-07,IT,48.2,user759@outlook.com,Los Angeles,Male,FALSE,False
773,Customer_773,79,61690,,IT,48.2,user772@company.com,San Jose,Other,TRUE,False
933,Customer_933,71,73579.48,,HR,48.2,user932@gmail.com,Philadelphia,Other,TRUE,False
1844,Customer_1844,45,66009.84,2018-08-24,Marketing,48.2,user1843@company.com,Phoenix,Other,FALSE,False
452,Customer_452,22,28059.57,2018-01-24,Finance,48.2,user451@company.com,Chicago,Other,FALSE,False
491,,48,60595.88,,Operations,48.2,user490@yahoo.com,Phoenix,Male,TRUE,False
1504,Customer_1504,48,61810.21,2018-07-11,Marketing Dept,48.2,user1503@outlook.com,Chicago,Female,FALSE,False
288,Customer_288,71,79239.38,2015-09-04,Sales,48.2,user287@company.com,Philadelphia,Other,FALSE,False
1854,Customer_1854,70,67245.09,2021-02-15,HR,48.2,user1853@company.com,New York,Other,FALSE,False
1356,Customer_1356,,66595.2,2017-02-06,Finance,48.2,user1355@company.com,Phoenix,Male,TRUE,False
1388,Customer_1388,73,fifty thousand,2018-12-14,H R,48.2,user1387@company.com,San Antonio,Other,FALSE,False
808,Customer_808,40,59120.22,,HR,48.2,user807@company.com,New York,Male,TRUE,False
1360,Customer_1360,27,"$44,189",2020-11-14,Operations,48.2,user1359@yahoo.com,Chicago,Female,TRUE,False
963,Customer_963,44,51885.53,,Operations,48.2,user962@yahoo.com,San Antonio,Male,FALSE,False
1727,CUSTOMER_1727,71,61730.35,2017-12-19,Sales,48.2,user1726@company.com,Philadelphia,Female,TRUE,False
814,Customer_814,59,64581.75,,Finance,48.2,user813@gmail.com,Dallas,Female,TRUE,False
1484,Customer_1484,55,56996.41,,IT,48.2,user1483@company.com,Philadelphia,Male,FALSE,False
939,Customer_939,29,82910.27,2015-01-26,Operations,48.2,user938@yahoo.com,San Jose,Male,TRUE,False
1104,,59,47988.48,,Operations,48.2,user1103@company.com,Los Angeles,Other,TRUE,False
1675,Customer_1675,46,51866.07,,HR,48.2,user1674@outlook.com,Phoenix,Female,FALSE,False
328,,37,49128.62,,HR,48.2,user327@company.com,Houston,Female,FALSE,False
443,Customer_443,44,80344.55,,HR,48.2,user442@yahoo.com,Los Angeles,Other,FALSE,False
1478,Customer_1478,27,78534.02,2021-10-24,IT,48.2,user1477@yahoo.com,San Jose,Female,FALSE,False
1095,Customer_1095,69,58028.49,2018-07-18,Sales,48.2,,Chicago,Female,FALSE,True
943,Customer_943,25,80827.77,,IT,48.2,user942@company.com,Dallas,Other,FALSE,False
1433,Customer_1433,32,33719.37,2022-10-05,Finance,48.2,user1432@yahoo.com,New York,Other,TRUE,False
178,Customer_178,20,40318.5,2022-09-29,Operations,48.2,user177@company.com,Los Angeles,Other,FALSE,False
1341,Customer_1341,64,67493.49,2021-01-04,Finance,48.2,user1340@company.com,Phoenix,Female,FALSE,False
1365,Customer_1365,19,52447.31,,Finance,48.2,user1364@outlook.com,Chicago,Other,FALSE,False
87,Customer_87,57,58444.42,2016-04-14,Operations,48.2,user86@gmail.com,Los Angeles,Other,TRUE,False
1429,Customer_1429,78,51730.72,2019-05-03,Marketing,48.2,user1428@gmail.com,Phoenix,Female,FALSE,False
1930,Customer_1930,72,35979.79,,Finance,48.2,user1929@yahoo.com,San Diego,Female,FALSE,False
458,Customer_458,52,50498.59,2021-03-07,HR,48.2,user457@yahoo.com,Dallas,Male,TRUE,False
1857,Customer_1857,43,29500.6,2022-08-20,Marketing,48.2,user1856@company.com,Philadelphia,Other,FALSE,False
55,Customer_55,20,88535.12,,Operations,48.2,user54@gmail.com,New York,Male,FALSE,False
1525,Customer_1525,60,28324.74,2017-03-30,Finance,48.2,user1524@outlook.com,Houston,Female,TRUE,False
644,Customer_644,79,59710.79,2022-04-01,Sales,48.2,user643@company.com,Chicago,Female,FALSE,False
678,Customer_678,33,,,IT,48.2,user677@outlook.com,Philadelphia,,TRUE,False
222,Customer_222,70,66521.86,,HR,48.2,user221@gmail.com,New York,Male,FALSE,False
114,Customer_114,57,52471.66,2019-10-21,HR,48.2,user113@gmail.com,New York,Other,TRUE,False
1974,Customer_1974,26,47739.26,2016-10-27,HR,48.2,user1973@outlook.com,San Antonio,Male,TRUE,False
1246,Customer_1246,37,68552.21,2020-01-13,Finance,48.2,user1245@outlook.com,Dallas,Female,FALSE,False
1895,Customer_1895,19,30214.49,2019-12-17,Sales,48.2,user1894@company.com,San Jose,Male,FALSE,False
175,Customer_175,54,47933.38,,Finance,48.2,user174@outlook.com,Philadelphia,Female,TRUE,False
1147,Customer_1147,,86235.23,2019-11-29,Marketing,48.2,user1146@outlook.com,Houston,Female,TRUE,False
590,Customer_590,36,53862.74,,Operations,48.2,user589@outlook.com,Los Angeles,Female,TRUE,False
1583,Customer_1583,27,37211.33,2020-10-20,IT,48.2,user1582@company.com,San Diego,Male,FALSE,False
19,Customer_19,41,44834.36,,Support,48.2,user18@gmail.com,Phoenix,Male,TRUE,False
424,Customer_424,24,,2016-06-20,Marketing,48.2,user423@gmail.com,Los Angeles,Male,FALSE,False
1362,Customer_1362,19,fifty thousand,2015-10-05,HR,48.2,user1361@yahoo.com,Houston,Other,TRUE,False
458,,19,41581.55,,Sales,48.2,user285@outlook.com,New York,Male,TRUE,False
1607,Customer_1607,71,34263.1,,HR,48.2,user1606@gmail.com,,Female,FALSE,False
429,Customer_429,29,43770.47,,Support,48.2,user428@company.com,Dallas,,TRUE,False
1533,Customer_1533,50,69512.32,,Operations,48.2,user1532@gmail.com,Los Angeles,Female,TRUE,False
765,,30,60269.33,2015-03-29,IT,48.2,user764@yahoo.com,Houston,Other,TRUE,False
670,Customer_670,36,63758.29,2020-04-02,Marketing,48.2,user669@gmail.com,Phoenix,Male,TRUE,False
32,Customer_32,29,51254.03,2015-04-21,Marketing,48.2,user31@outlook.com,Los Angeles,Female,FALSE,False
1861,Customer_1861,57,61683.08,,Support,48.2,user1860@gmail.com,,Other,FALSE,False
723,Customer_723,27,35084.26,,Support,48.2,user722@gmail.com,San Jose,Male,FALSE,False
1684,CUSTOMER_1684,51,56885.5,2016-07-31,Finance,48.2,user@domain,Philadelphia,Female,TRUE,True
215,Customer_215,39,49950.66,,IT,48.2,user214@company.com,Houston,Female,FALSE,False
830,Customer_830,27,44390.42,,Marketing,48.2,user829@yahoo.com,Phoenix,Male,TRUE,False
1264,Customer_1264,36,64462.24,,Marketing,48.2,user1263@company.com,Dallas,Female,FALSE,False
1651,Customer_327,20,66848.5,,Finance,48.2,user326@gmail.com,San Jose,Male,FALSE,False
561,Customer_561,71,53164.8,,Operations,48.2,user560@gmail.com,Los Angeles,Female,TRUE,False
1305,Customer_1305,,32129.42,,IT,48.2,user1304@yahoo.com,Phoenix,Male,FALSE,False
701,Customer_701,18,54700.37,2018-09-05,Finance,48.2,user700@yahoo.com,Houston,Male,TRUE,False
1164,Customer_1164,23,42064.71,2018-10-02,IT,48.2,,San Antonio,Male,TRUE,True
1207,Customer_1207,41,52948.25,2015-03-16,Support,48.2,user1206@yahoo.com,San Diego,Other,FALSE,False
342,Customer_342,57,51514.01,,Support,48.2,user341@outlook.com,San Diego,Other,TRUE,False
630,,43,85644.77,2021-10-22,Finance,48.2,user629@gmail.com,Chicago,Other,FALSE,False
148,Customer_148,76,77515.58,,Sales,48.2,user147@yahoo.com,San Antonio,Male,FALSE,False
1290,Customer_1290,79,67196.1,2019-08-27,Operations,48.2,,Chicago,Other,FALSE,True
361,Customer_361,65,,2017-07-26,Operations,48.2,user360@gmail.com,San Diego,Other,FALSE,False
84,Customer_84,34,63915.53,2016-11-18,Support,48.2,user83@company.com,San Antonio,Female,TRUE,False
49,Customer_49,79,92525.47,,IT,48.2,user48@outlook.com,San Jose,Female,FALSE,False
469,Customer_469,5,61377.68,2020-09-10,HR,48.2,user468@company.com,Chicago,Female,FALSE,False
156,Customer_156,26,84479.91,2020-07-17,,48.2,user155@company.com,Chicago,Other,TRUE,False
788,Customer_788,26,63273.39,2016-03-26,Operations,48.2,user787@company.com,San Antonio,Female,FALSE,False
1636,Customer_1636,66,50002.43,2017-12-20,Finance,48.2,user1635@outlook.com,San Antonio,Female,TRUE,False
1786,Customer_1786,34,55119.95,,Operations,48.2,user1785@gmail.com,Chicago,Female,FALSE,False
1423,Customer_1423,25,80253.2,,HR,48.2,user1422@company.com,Philadelphia,Female,TRUE,False
1405,Customer_1405,77,45887.1,2015-06-29,Sales,48.2,USER871@GMAIL.COM,Houston,Male,TRUE,False
1654,Customer_1654,,74080.88,,Marketing,48.2,user1653@outlook.com,New York,,FALSE,False
501,Customer_501,23,56848.45,2019-05-01,Support,48.2,user500@yahoo.com,New York,Other,FALSE,False
1791,Customer_1791,62,78191.35,,Sales,48.2,user1790@gmail.com,San Antonio,Male,TRUE,False
180,Customer_180,22,56991.71,,Marketing,48.2,user179@yahoo.com,San Antonio,Female,FALSE,False
1062,Customer_1062,29,55663.89,2022-02-06,HR,48.2,user1061@company.com,Dallas,Female,FALSE,False
